order_id,bucket,original,translated
62db7b956ff0a1fd095d1d2bce81b8f8,15-30天,O produto que me enviaram nem se parece com que eu comprei.,他们寄给我的产品甚至看起来都不像我买的。
e356148aef41329b41d13a234a0402db,0-7天,"O produto veio com defeito. Solicitei a entrega e não obtive nenhuma resposta.
Horrível ","产品到达时有缺陷。我要求送货但没有收到任何回复。
可怕"
9db124260fdb15801f3657542b1e29fa,15-30天,Pessima está loja não enttaga o produto,这家店太糟糕了，不送货
21253df3d4ac1cbd029b0d1961dc6a23,15-30天,"Comprei um produto e recebi outro. A targaryen não apresenta solução para o problema. Precisei fazer reclamação no site reclame aqui, mas ainda não obtive retorno. targaryene: sinônimo de aborrecimento.",我购买了一种产品并收到了另一种产品。坦格利安家族没有提供解决问题的办法。我必须在投诉网站上进行投诉，但仍然没有收到回复。坦格利安：烦恼的代名词。
e9d9941f914d3f702a186f0176ae231f,>30天,Péssimo.,糟糕的。
7166e7a4e43979ac3d8e1ce72dde92ec,8-14天,Entrega antes do prazo ,截止日期前交货
0b39d78b430d574a6eafefe82c11b4a3,>30天,A empresa é falha,公司有缺陷
446783bed4af912fc010915b3ead3b91,15-30天,"
Os pneus que eu comprei só veio dois dos quatro que eu comprei ",我买的轮胎只有四个中的两个
732c61dedcbe590b6b5d8a7609bf25b2,0-7天,"O produto chegou com a caixa amaçada... Como se tivessem colocado algo em cima dela. No entanto, sem avarias, mas negligência com o produto.",产品送达时盒子已损坏...好像上面放了一些东西。然而，并非故障，而是产品疏忽。
8ba38eb02a4a3e3b991c454cff9c9f39,8-14天,"Então a minha HP DeskJet Ink Advantage 2676 não imprimi com esses cartuchos, ela imprime a página de teste mas depois disso ela bloqueia, por isso decidi solicitar devolver o produto",因此，我的 HP DeskJet Ink Advantage 2676 无法使用这些墨盒进行打印，它会打印测试页，但之后就卡住了，所以我决定要求退回产品
a65ee79ac9ef387d53a86a7195403fcd,8-14天,gostei só achei pequena.,我喜欢它，我只是觉得它很小。
3d9abdc4ac32816e70bf662530c5c652,0-7天,"Gosto de comprar no baratheon,compro a muito tempo. Quanto ao produto não é bem o que eu esperava, pensei que era melhor.",我喜欢在拜拉席恩购物，我已经买了很长时间了。至于产品，它不太符合我的预期，我认为它更好。
dfb10cbc46a4cb952de477a6ea509dfd,>30天,"atraso na entrega, não recomendo a loja pois existe melhores no mercado. ",交货延迟，我不推荐这家商店，因为市场上有更好的。
53986010cd24a083e90498682f8129b8,8-14天,Pedido veio faltando item. Nunca tive problema com as lojas lannister. Por isso optei em comprar com vcs. Mas infelizmente não atendeu minhas expectativas. ,订单到达时缺少商品。我在兰尼斯特商店从来没有遇到过问题。这就是为什么我选择从你那里购买。但不幸的是它没有达到我的期望。
9bd1b16f0da3ab4e8407a76b1d97be22,8-14天,"Eu solicitei uma fôrma de bolo para uma fritadeira elétrica, e na descrição na compra informou o modelo da fritadeira no site, mas me entregaram uma forma minúscula para outro tipo de fritadeira.",我要求一个用于电炸锅的蛋糕盘，购买说明在网站上注明了炸锅的型号，但他们给了我一个用于另一种类型炸锅的小锅。
f7ed76674fc0dbc31c2fc365c0b1cd8c,8-14天,"A capa na verdade é um edredon bem fino. Comprei para proteger do xixi do meu cão. Não resolveu, pois o liquido foi absorvido e atingiu o sofá. ",被套实际上是一张很薄的羽绒被。我买它是为了防止我的狗撒尿。但这并没有帮助，因为液体被吸收并溅到了沙发上。
7ba66cc7f94f613ad60852e42e42e7e7,8-14天,"Apesar do modelo ser compatível com a impressora, a mesma não aceita o tonner. Realizei um teste com o tonner que comprei em outro lugar, este também, phaser 3040, e a impressora leu normalmente.",尽管该型号与打印机兼容，但它不接受碳粉。我用我在别处买的碳粉进行了测试，这个也是，phaser 3040，打印机读取正常。
84b9c4e0d6fa518c27bacb0b602b028c,>30天,"O material é excelente,simples,acabamento razoável,flexivel, entregue no último dia do prazo válido por 3 semanas. No entanto quero devolver o produto por não responder com a expectativa
",材料精良，简单，完成合理，灵活，在截止日期的最后一天交付，有效期3周。但是，我想退回产品，因为它没有按预期响应。
a551834624af764f01a27c3677e583e4,15-30天,"Entrega no tempo previsto.
Gostei muito,são bem feito.","准时交货。
我真的很喜欢它们，它们制作精良。"
240143ab3914b9052e329d80e795b1c9,8-14天,veio faltando uma carteira e querendo saber como vai fica ,丢失了钱包并想知道它怎么样了
e94157cd8482dadb5e152f977ac0a097,8-14天,"O relógio é bom, porém a pulseira dele é muito frágil e ja veio com uma manchinha.",手表很好，但表链很脆弱，而且已经有污渍了。
915e2d730ef38d45a41bad2a89f88950,8-14天,"Comprei o kit de 3 peças, cobre leito com capa de travesseiro, só recebi o cobertor e na cor errada.
",我买了三件套，床罩和枕套，我只收到了毯子，而且颜色不对。
95d5f038a551666d46a7729a67a1b414,>30天,"O PRODUTO FOI ENCOMENDADO EM DEZEMBRO, COM PREVISÃO MÁXIMA DE ENTREGA PARA 06/01. NÃO RECEBI O PRODUTO NEM RECEBI NENHUMA SATISFAÇÃO ACERCA DO PROBLEMA.",该产品于 12 月订购，预计最大交货期为 06/01。我没有收到产品或对问题没有得到任何满意的答复。
4f4713c9b445b523bc53cb7a472b7a99,8-14天,O produto veio TOTALMENTE errado. Ainda não tive retorno da minha mensagem sobre a devolução do meu dinheiro. ,产品到达时完全错误。我仍然没有收到关于退款的消息。
2f1d1f33d34c7c83663ee62690921036,15-30天,"Não gostei do tecido do produto, mais foi erro meu, deveria ter visto isso antes da compra",我不喜欢该产品的面料，但这是我的错误，我应该在购买前看到这个
c60c1ff560443153d7f50771e5fe9b92,>30天,O rastreio do correio disse que o produto saiu do PR mas não chegou ao ES. Já reclamei por email mas não tive resposta. Já se passaram 12 dias do prazo de entrega e ainda nenhum retorno.,邮件跟踪显示该产品离开了 PR，但没有到达 ES。我已经通过电子邮件投诉，但尚未收到回复。距离发货已经12天了，仍然没有任何回复。
7a5aed0d72e6d10c96bb2cfc571fe4b2,0-7天,"foi entregue apenas metade do pedido, ou seja, 2 conjuntos de xicaras ao inces de 4... ja fiz a reclamação no site do baratheon e ate agira NAO ME DERAM RETORNO...PEÇO UMA POSIÇÃO OU TOMAREI AS MEDIDAS",订单只交付了一半，即2套杯子，价格为4...我已经在拜拉席恩网站上投诉了，甚至表现出他们没有给我退货...我要求职位，否则我将采取措施
7922e481eb24d257ec8c04c6ca0ce170,8-14天,achei que demorou demais a entrega pelo tempo da compra.,我认为交货时间比购买时间要长。
18709eaac22345a27e1027cd4900b554,15-30天,Merda de loja não entregou meu pedido,该死的商店没有交付我的订单
4185621f3aaf889fde42176d1f902b20,15-30天,o produto não chegou.,产品没有到达。
87bad102fdebff40d7f35773874f5c5d,15-30天,Não recebi. Passou o dia de entrega. ,我没有收到。交货日已过。
9e36f21498b2b9e43e2cf7c86fe7e07b,8-14天,"comprei 2 celular e so madarm 1, e nato fiscal comprando os dois",我买了 2 部手机，但只买了 1 部，而且购买两部手机都无需缴税
b75a6018e7dd4580ea41116341ec362f,8-14天,"O produto foi entregue sim, inclusive antes do prazo. Veio exatamente o que escolhi, mas o produto veio com falha, parecendo até que já tinha sido usado. Deveriam ter mais cuidado e embalar melhor. ",即使在截止日期之前，产品也已交付。正是我选择的，但该产品有缺陷，看起来已经被使用过。他们应该更加小心并收拾得更好。
c1e8ab8d063eba72d530b57e5b05f919,15-30天,Chegou só a base do bebe conforto ,只有婴儿舒适底座到了
c1b6c1248aa41e66a84d6c6d8bcd9225,15-30天,Veio na cor marrom e não preta. Bem simples e leve. ,它是棕色的，而不是黑色的。非常简单和轻便。
e1ccac2f83d9ae0c22cd16e9573c3f5c,8-14天,Recebi mais não está funcionando,我收到了但它不起作用
491b3517aceaf23456a3a9cb1d95feab,8-14天,"O produto chegou antes do prazo, bem embalado, porém depois de montado o portão fica torto, talvez foi no transporte que danificou e entortou o produto",产品提前到达，包装完好，但组装后门是歪的，可能是运输过程中产品损坏弯曲的
534c32e4a4a598bf5fb7d99a2cfd0f62,8-14天,"Na descrição do produto, ele informa que é faixa adesiva para parede, porém quando chegou ele não é adesivo pedindo para procurar quem instale! ",产品描述中写着是墙贴，但到货后发现并不是粘合剂，要你找人来安装！
3a650c50958d54a9beebc3db169500cd,8-14天,Dia 22/02 tive que buscar o.livro nos Correios e só veio um livro ( manual de treinamento comportamental) o outro ( treinamento comportamental) nao veio e na nota fiscal esta constando os dois.,2月22日，我不得不去邮局寻找这本书，但只有一本书到达（行为培训手册），另一本书（行为培训）没有到达，发票上显示了两本书。
5b57194733d4f66438a34574e9055b32,8-14天,"Foto diferente do produto, quero a troca ou a devolução do dinheiro",产品照片不同，我想要换货或退款
f8e76bb341db0c60411beac8a83f312a,>30天,"nao posso avaliar, sem ter recebido ",未收到无法评价
61dd0efaf7b949ec0c1d45cd9bc731a9,0-7天,"Pensei que fosse maior. Também achei o inox diferente. Passei a esponja e saiu um pouco, descascou.",我以为它更大。我还认为不锈钢是不同的。我把海绵放在上面，有点脱落，剥落了。
3164a0591e7349349b8f57437a76133a,0-7天,"Recebi o pedido faltando 1 intem Colar Lol Kindred Os Caçadores Eternos League Of Legends Azu, gostaria que o problema fosse resolvido.",我收到的订单缺少 1 件项链 Lol Kindred The Eternal Hunters League Of Legends Azu，我希望问题能够得到解决。
36bc3158d94ee7eb9405f0ac77259d07,0-7天,"Comprei dois itens iguais, só veio um!",我买了两件相同的商品，但只有一件到了！
814449e266f5cbff53f6e336abd1dd5a,8-14天,o produto não chegou,产品未到达
454645a3375b0ecfa430922acc9dc990,15-30天,Realizei a compra com quase um mês de antecedência e o vencedor foi postar o produto com menos de uma semana para o prazo de entrega. Além de realizar perguntar se estava tudo ok e não ser respondido.,我几乎提前一个月购买了产品，获胜者在交货截止日期前不到一周就发布了产品。除了询问是否一切正常并且没有得到答复。
2fccad1e95e778fa79931174307b0ed8,8-14天,"O PRODUTO E RAZOAVEL, MAS OUVE UM PROBLEMA, A GRELHA ESTAVA MAU SOLDADA, TIVE QUE CORRIGIR ESTA PEÇA.",产品合理，但有一个问题，烤架焊接不良，我必须纠正这部分。
ec8e9794cc2de09054361b036773b543,8-14天,"Boa tarde, eu recebi no dia 2/04 apenas o móbile, a saia não veio na entrega. Como podemos resolver isso? O que aconteceu? ",下午好，我2月4日只收到手机，裙子没有到货。我们该如何解决这个问题？发生了什么？
0bedd120ca5fc643805cd124f8805a86,15-30天,"A loja escolheu os correios como transportadora. Paguei frete pelo produto, pra o carteiro não ir ao local e colocar no sistema que foi e não tinha ninguém. Achei ridículo isso! ",商店选择了邮局作为承运商。我支付了产品的运费，所以邮递员不会去那个地方并将其放入系统中，他这样做了，但那里没有人。我觉得这太荒谬了！
2edcf6adbf3719366560d6863cb28799,0-7天,"Ficou faltando um kit do produto, os pendente menores vieram certo os maiores ficaram faltando.",产品套件丢失，较小的吊坠正确，较大的吊坠丢失。
89fd0af8914b1f149a531f98a183a860,8-14天,"O jogo americano mostrava que eram dois guardanapos, veio apenas um. Colocaram um Livro que eu não havia pedido. ",餐垫上显示有两张餐巾纸，但只来了一张。他们出版了一本我没有要求的书。
675bc8cd15e6b9225582b9161288670f,0-7天,"Produto de baixa qualidade, na foto engana bem, bota esquerdo não tem função, o digital somente funciona se vc aperta um dos dois botões da direita e logo apaga, instrução em inglês e chinês. ",低质量的产品，照片非常具有误导性，左侧开机没有任何功能，只有按右侧两个按钮之一才可以使用数字，然后它就会关闭，英文和中文说明。
cabad88da7829d30f53a581fffcd6eeb,0-7天,"me mandaram a antena com marca errada ,, ela não é pró eletronica mas de outa marca inferior a pró eletronica ,,veio com parafuso borboleta , qundo fui apertar , aborboleta espanou ...",他们给我发了错误品牌的天线，它不是专业电子产品，而是来自另一个不如专业电子产品的品牌，它带有一个蝶形螺钉，当我拧紧它时，蝶形螺钉脱落了......
3ae7f9146be3fb4fed651a66c7650b19,8-14天,"Produto bom, só achei pequeno. 
",很好的产品，只是发现它很小。
61e3bd0de079bba22ce8062d0ef4d393,15-30天,"Novamente não recebi atualização de onde estava minha encomenda isso é muito ruim 
",我再次没有收到有关我的订单位置的更新，这非常糟糕
e21d445c8d24d62d04807fc0427d1112,0-7天,"Eu comprei um produto e me enviaram outro, comprei capa e película para o redmi note 4X, e mandaram para o redmi note 4, que é incompatível.
Indignação, com a falta de compromisso.","我买了一个产品，他们又给我发了另一个，我买了红米 Note 4X 的封面和贴膜，他们给红米 Note 4 发了，这是不兼容的。
愤怒，缺乏承诺。"
a1359034d0f05483436966ca3cd71aa5,>30天,Não recebi o produto ,我没有收到产品
dba28a189fd1425d68f33018e1d88808,15-30天,Oi boa noite - ainda falta 01 item da compra feita.,您好，晚上好 - 购买后还剩 1 件商品。
b0f282feab66596e7100f9baded8b54f,8-14天,Não foi entregue Ainda tô aguardando.,还没发货。我还在等。
ff0ce73492169dc291eea70f4ce38382,8-14天,"Eu até recebi alguns dos produtos, porém faltou 1 óleo junto com o kit que comprei ",我什至收到了一些产品，但我购买的套件中缺少 1 颗油。
7bdb2d28573c6576a3204c21c98aa93c,0-7天,"Não estou satisfeito com o atendimento da targaryen,
Não recebi a mia encomenda, É está marcado como entregue. 
","我对坦格利安的服务不满意
我没有收到订单，它被标记为已交付。"
19a88878097106f2e1dc6f056cba940f,15-30天,Poderia ser melhor,可能会更好
de4c5454fb8e64f76ec9689a472b23c7,15-30天,"NO DIA 24/11 EFETUEI UMA COMPRA DE 2 BONECAS, O PRAZO PARA ENTREGA ESTA MARCADO P/ DIA 19/12, POREM RECEBI SOMENTE 1. E ESTOU TENDO DIFICULADES DE FALAR COM O SETOR RESPONSAVEL P/ TIRAR A DUVIDA. ",2011 年 24 月，我购买了 2 个娃娃，交货期限定为 19 月 12 日，但我只收到 1 个。我很难与负责回答疑问的部门交谈。
1af064a7e948651d963cb35703ae3a55,0-7天,"Foi enviado um produto que não corresponde em absolutamente nada com oque comprei.
Com fortes indícios do engano ser proposital.
Nem mesmo em sites de televendas menos expressivos, ocorreu tal fato.","发送的产品与我购买的产品完全不符。
有强有力的证据表明这一欺骗是故意的。
即使在表现力较差的电话销售网站上也没有发生这种情况。"
bc107b9b5508d2356f663898c2eb1d8b,15-30天,NÃO recebi o produto.,我没有收到产品。
47960ca020072a5fa5a8371f0efead69,0-7天,nao sei nao recebi,我不知道我没有收到
dc9d98442e1b036b58ba9dadf51a52ef,0-7天,"veio com uma peça quebrada, nada grave talvez na embalagem não tiveram cuidado",它有一个破损的部件，没什么严重的，也许他们对包装不小心
aa7c822797dc5690dd629ea428f25822,8-14天,produto de má qualidade,产品质量差
32f0db75abd9599736ef815f021c684f,8-14天,Ainda estou aguardando a terceira unidade. Só vieram duas unidades amarradas por um barbante em embalagens individuais. Eu acho que deveriam entregar todos os produtos em uma única entrega.,我还在等第三单元。只有两个单位用绳子绑在单独的包装中。我认为他们应该一次性交付所有产品。
6400b91130cf50009f20f333a4bc39a6,0-7天,"hoje dia 22/06/17 não recebi meu pedido, sendo que no site da lannister informe que a encomenda foi entregue no dia 18/06/17, não sei o que esta acontecendo favor verificarem com seu representante ,",今天，06/22/17，我没有收到我的订单，兰尼斯特网站上显示订单已于 06/18/17 交付，我不知道发生了什么，请与您的代表核实，
2ec2bf93089bad17f6951b34c3763928,15-30天,"O prazo de entrega não foi cumprida e só comprei para dar de presente para uma mãe que está prestes a ganhar bebê. Só comprei pelo site por conta da data de entrega 19/05, terá o parto sem a bolsa.",没有按时交货，我只是买了它作为送给即将生孩子的母亲的礼物。我只通过网站购买，因为交货日期是 19/05，您将在没有包的情况下交货。
869e5bd441672657e6b28cfa5e685fd4,15-30天,Gostei vem simples ....mas achei MT bonita e bem acabada.,我喜欢它，它很简单......但我认为它很漂亮而且完成得很好。
098e78dea9fc1a1e1e49c220f27dcea4,15-30天,"Comprei duas cadeiras, uma o assento ñ encaixa corretamente e a outra veio sem as borrachinhas para acabamento",我买了两把椅子，一把座位不合适，另一把没有饰面橡胶
2a3007ed051b02a0e0dd0709c0ec9cd6,8-14天,O tecido é grosso parece mais organza 1ue cetim....nao gostei o acabamento também é muito ruim.,布料很厚，看起来更像欧根纱而不是缎子……我不喜欢它，表面处理也很糟糕。
93c8584e09f563c471ff61f202243841,>30天,"Comprei o produto no dia 19/01 após 30 dia eu ainda não recebi meu produto. Demora demais pra entregar, se tive comprado da china já estaria aqui.",我于 2001 年 19 月购买了该产品，30 天后我仍然没有收到我的产品。交货时间太长了，如果我从中国买的话它已经在这里了。
b9581bf1b646f4fc021b131e1ca4d034,8-14天,o controle remoto nao funciona e ai.recomendo a loja se resolver meu problema ou o controle e so enganaçao mesmo.,遥控器不起作用，仅此而已。如果它解决了我的问题，或者该控件只是一个骗局，我会推荐该商店。
f4471dae8c482f51aa1826cd9f5d4433,0-7天,Recebi um produto velho ,我收到了旧产品
6112465ce26bd647dea31c662d04cbde,0-7天,foram comprados dois produtos e foi entregue um de cada vez,购买了两种产品并一次交付一种
ba67c6b69ba40e05d03595b0b0730437,>30天,Ate a data de hoje nao foi entregue pois fui ate uma das lojas de vcs pea pedir uma solução nem o atebtende sobre me responder fizeram pra mim eu de bobo eu confiei na lojas aguardo resposta,截至今天，它还没有交付，因为我去了你们的一家商店寻求解决方案，他们甚至没有回复我，他们让我看起来像个傻瓜，我信任商店，我正在等待回复。
b53c76841e4d019129a1304df6739fe1,8-14天,Fiquei na dúvida se o produto é original ? A fixação e diferente do que comprei no EUA. ,我想知道这个产品是不是原装的？固定装置与我在美国购买的不同。
5217800f8025b50bbddf0d58461486af,0-7天,"Preciso que entre em contato comigo, estou com dúvidas, sobre minhas compras.",我需要您与我联系，我对我的购买有疑问。
6c1d2589bb92157989da84b6f7ac8ef6,>30天,Cadeira com medidas menores da padrão!,尺寸比标准尺寸更小的椅子！
df71a04c6a6a25fb6a6a94f30fa7354d,8-14天,"Comprei 2 kits de luminária e só foi entregue 1, mas a nota está cobrando os dois, mais a fita de led q foi para o correio muito longe da minha casa. ",我买了 2 个灯套件，但只交付了 1 个，但发票上包括两套灯的费用，以及寄到离我家很远的邮局的 LED 灯带的费用。
c80f02a8f0c066df7a56a2b61c8c0610,8-14天,"Ainda não testei, porém o site da HP confirmou a originalidade.",我还没有测试过，但惠普网站证实了它的原创性。
1d21d12aea4b6b1a7debf1e5e5604734,8-14天,"veio no tamanho errado, minha tenda é Nautika 3X3 portanto precisa ser trocada",尺寸错误，我的帐篷是 Nautika 3X3，所以需要更换
3426a8ff7d6108c541c7edd4ede5cf18,8-14天,Produto de péssima qualidade,产品质量差
7c42aafccecb4aefc0c0b345114cb321,>30天,"Não recebi a saida maternidade vermelha q comprei.Colocaram apenas na nota , mas recebi um outro qquer, com a cor horivel.Já liguei varias vezes e ninguem me atente .Acho q vou ter q ir no procon.",我没有收到我买的红色孕妇罩。他们只把它放在纸条上，但我收到了另一张，颜色很糟糕。我打了好几次电话都没人接我。我想我必须去procon。
d0a3f2251346c62e270f1680cbac775d,15-30天,O produto que recebi veio incorreto,我收到的产品不正确
34dc2f9bce0427122de8cd6afdb03c2c,>30天,Chateado,沮丧的
b0ef007a9f33ffd24dcfba02178afed5,0-7天,"O celular Nokia (que deveria ser novo) chegou sem lacre e sem a película de proteção na tela, o que indica já ter sido usado. Além disso, o produto não funciona, pois não reconhece nenhum chip.",诺基亚手机（应该是新的）到达时未密封，屏幕上没有保护膜，这表明它已经被使用过。此外，该产品无法工作，因为它无法识别任何芯片。
b1e83743987d023e63838e2fe9149231,15-30天,Produto não chegou mas bem provável que é por causa da deficiência dos correios,产品未到达，但可能是由于邮政服务不佳所致
444881cdfe678e977b5e268fb6200760,8-14天,"Só achei que o relógio é muito pequeno, porém bonito.",我只是觉得这块手表很小，但是很漂亮。
bae1791d3987fa528b382adcc1de4db1,0-7天,"recebi uma parte da compra,isto é, comprei 2 produtos e so recebi 1,porem a nota fiscal veio discriminando 2 produtos",我收到了部分购买的商品，即我购买了 2 件产品，但只收到了 1 件，但发票上列出了 2 件产品
3d2dcb01fbc5f4d34251dfc216cb2034,8-14天,Só que eu pedi um cartucho HP original e o que veio não tem slogan da hp,但我订购了原装 HP 墨盒，附带的墨盒没有 HP 标语
28cf300f6c8f8163bc3c4c18d8ee8b96,15-30天,"Realizei a compra de duas bonecas e recebi somente uma, só que a nota fiscal veio com o valor da duas e ainda não recebi a outra.",我购买了两个娃娃，但只收到了一个，但发票上标有两个娃娃的价值，但我仍然没有收到另一个。
0759ac0ac1a0c11ab13fc66564f4e112,8-14天,Faltaram 2 jumps que até o momento não foram entregues.,有 2 个跳台尚未交付。
3a72e0086b573f6aae986707a645e8e6,8-14天,Comprei a escova mas nao veio a mesma q comprei pelo site.,我买了一把刷子，但它与我在网站上购买的刷子不同。
a993bd74c2c4827dda15f121744bcd1e,8-14天,Minha opinião é a mais triste de todas falta compromisso com cliente stark que também não fez nada. Perdeu minha familia como cliente geral.,我的观点是，最可悲的是缺乏对一个赤裸裸的客户的承诺，他也什么也没做。失去了我作为普通顾客的家人。
a80493a89c4326ae0fa59d2df02c4251,15-30天,Fiz o pedido no dia 23.11 e até hoje dia 12.12.2017 o produto ainda não foi entregue. Muita demora!,我在2017年12月23日下订单，截至今天2017年12月12日，产品仍未发货。耽误太多了！
f7b9821d83a86f942cd40560f3c06622,8-14天,o produto chegou antes do prazo.porem chegou danificado(suas rodas de plásticos vieram quebradas).,产品提前到达。然而，它到达时已损坏（塑料轮坏了）。
fbefd1a1d596025d72cd7cbf21c4f804,>30天,ATÉ O PRESENTE MOMENTO NÃO RECEBI O PRODUTO.,到目前为止我还没有收到产品。
7cd365ff7ab370ab236b1abfad4e188a,0-7天,Não recebi o produto ,我没有收到产品
5770aa15c9085d967ec2a3ffe34b64f9,0-7天,"A entrega veio dividida, sendo a primeira com nf do total, gerando dúvida, nos casos de dividir a entrega o ideal é avisar ao cliente",交货是分开的，第一个是总数，产生疑问，如果分开交货，最好通知客户
