order_id,bucket,original,translated
2b7f34e9b0b9eba10050d725278d8609,15-30天,"Somente foi entregue uma unidade, ao invés de duas.",只交付了一台，而不是两台。
a6711e454e2bbe3bb021ec7fcfd3c6ac,15-30天,"Até agora nao recebi.Comprei este aparelho por questao de saude,portanto nao recomendo esta loja.",我还没收到。我出于健康原因购买了这款设备，所以我不推荐这家商店。
06ef1c484cc535575da1724b5c6b913a,>30天,"Não recebi o produto, assim como nenhum contato por parte do .vendedor",我没有收到产品，也没有卖家的联系。
028d62c0fdae574114981f4fb33b5538,15-30天,Comprei o produto dia em inicio de março e não recebi no prazo abrindo até um protocolo para resolverem minha situação,我在三月初购买了产品，但没有按时收到，甚至开了一个协议来解决我的情况
a50a23ee8e09f54388b66da19c633bc4,8-14天,"O produto entregue difere do pedido
trata-se de um produto inferior!
Gostaria que fosse solucionado o problema!
Não estou satisfeito com procedimento!","交付的产品与订单不同
这是劣质产品！
我希望问题能够得到解决！
我对程序不满意！"
793d395a896de12a846ed4f345bce550,>30天,"comprei um produto para ser entregue por essa loja
e ainda não recebi
pois assim já se passou a data de entrega","我购买了由这家商店送货的产品
我还没收到
因为交货日期已经过去了。"
1905a6fa69b8fe273cc0ec81f8ec31b5,8-14天,"Comprei o produto, paguei no boleto e só recebi metade do produto, anunciaram uma coisa é mandaram outra. Muito insatisfeita 😡😡😡",我购买了产品，通过发票付款，但只收到了一半的产品，他们宣布了一件事，又发送了另一件事。非常不满意😡😡😡
b38eef08b40fc62c878cc175dd26cd8d,15-30天,Nem ratrear estou conseguindo:(,我什至无法追踪它:(
655e65fc77c14d8f715cf7f9684182b2,>30天,veio conforme o pedido mais o pós venda não respondeu nenhuma das minhas perguntas,它按订单来了，但售后服务没有回答我的任何问题。
7951fe56cf685dca47524b1986bf56b6,15-30天,Esperando o instalador,等待安装人员
2d1f07a3af3df1ddc97efd57a74be3a9,>30天,"Até agora não recebi nada, a colcha estava prevista para anteontem(18/12) e até agora nada",到现在还没收到什么，被子定在前天（12/18）现在还没收到
a0c370a65210b6a6e739cf8e302b9c77,8-14天,"Comprei duas mochilas, recebi apenas uma, o natal está chegando e até agora nada!",我买了两个背包，只收到一个，圣诞节快到了，到目前为止什么也没有！
483ad8e78dc16136316aded1f0602031,15-30天,"O preço foi ótimo, o prazo de entrega que é longo (mais de 1 mês para entregar). Comprei 2 cartuchos e entregaram apenas 1, reclamei e enviaram o outro ainda dentro do prazo de entrega.",价格很棒，交货时间长（1个多月才能交货）。我买了 2 个墨盒，他们只送了 1 个，我投诉了，他们在交货时间内寄出了另一个。
0ba01684638233b0955369c3ccbdb414,15-30天,"comprei um relogio de presente de natal para meu filho e ate agora nao chegou. enviei mensagens e na ultima conversa o relogio chegaria ontem, porem nao recebi nada.",我给我儿子买了一块手表作为圣诞礼物，但还没到。我发送了消息，在上次对话中手表将于昨天到达，但我没有收到任何信息。
2fa7634ce48dabd9f75b76ab8c55a9b6,8-14天,"Os pincéis vieram amassados, não condiz com algumas fotos, mas condiz com a descrição. São fracos, não cabem na case e um veio descolado ",刷子到达时已被压碎，与某些照片不符，但与描述相符。它们很弱，不适合装在盒子里，并且有一个分离的轴
759fc48b9360c6710317b337b9e8a974,0-7天,"O produto veio diferente da q mostra na foto, não é de luxo, nem acolchoado como dizia.",该产品与照片中显示的不同，它并不奢华，也不像它所说的那样有衬垫。
8d48068c3ecbc21886a881562c96d7fa,8-14天,"parece que mantem bem o alimento sem murchar (batata palha) mas a tampa é estranha, parece que não fecha. e o inox da tampa é feio.",看起来它可以很好地保存食物而不会枯萎（稻草土豆），但盖子很奇怪，它似乎无法关闭。而且不锈钢盖子很难看。
d8253682886103126c169f93e8b46349,8-14天,ainda não recebi o produto,我还没有收到产品
1abad641fc19ed94a5eefb34fecbfc0d,8-14天,Comprei 02 só enviaram 01,我买了02 他们只送了01
63c10abe3e4a1cfbeda3cdde88766893,0-7天,"Estou aguardando uma resposta até hoje, sobre os meus produtos, já foram pagos e ainda NÃO os recebi, foram 03 iguais e necessito falar com pessoas e NÃO máquina ou gravações.",我今天仍在等待回复，关于我的产品，它们已经付款，但我还没有收到，有 3 个相同的产品，我需要与人交谈，而不是与机器或录音交谈。
7b2e128ff26556462b7d217f1b67600b,15-30天,Até o momento eu n recebir o produto,到目前为止我还没有收到产品
f4836c9fdf304c98f625b549ea6bbc39,8-14天,O tampo da mesa chegou todo amassado e batido.,到达时桌面已经全部凹陷和磨损。
475f773f6c0d909e49b758adb2401e3a,15-30天,"meu produto veio com defeito,devolvi conforme informado.postado no correio conforme indicado.e até hoje não recebi nenhuma notificação da empresa quanto a devolução e análise para ter meuressarcimento",我的产品到达时有缺陷，我按照说明退回了它。按照指示在邮件中发布。到目前为止，我还没有收到该公司关于退货和分析以获得退款的任何通知
bdf7cbcf2a174866c15ade0d9a55bf7d,0-7天,Só recebemos 1 cartucho já abrimos reclamação no site e ainda não obtive resposta. ,我们只收到 1 个墨盒，我们在网站上提出投诉，但尚未收到回复。
75a935207305c1dd6146a8012323cad9,0-7天,"Gostaria de receber os produtos corretos, tentei realizar a troca pela devolução de dinheiro no cartão, mas o site da lannister não possibilita que seja realizado.",我想收到正确的产品，我尝试将钱兑换回卡上，但兰尼斯特网站不允许这样做。
e9e76f41dadb7c83d5f8dcbd2ca7473a,8-14天,Dentro do prazo porém poderiam agilizar como no meu outro produto que foi entregue em 2 dias.,然而，在最后期限内，他们可以像我的其他产品一样加快速度，两天内就交付了。
aeb81ccabe4f164a26e763cd5b07fd99,>30天,No aguardo de um retorno urgente.,等待紧急回复。
e77b736410809924bdd6ceea09559cfb,15-30天,"O aparelho chegou apresentando defeito, não está apresentando todas as funções no visor digital.",设备到达时有缺陷，数字显示屏上未显示所有功能。
634e8f4c0f6744a626f77f39770ac6aa,0-7天,Muito bom o produto e preço cobrado!,产品和收费价格都非常好！
1e189a60261c3efb60bdace6d37ac223,>30天,"Produto mais que passou do prazo de entregar, tento resolver o problema com a empresa e não consigo falar com ninguém. Tudo que fazem é me passar para reclamar num sistema que não funciona.",产品已过期，我尝试与公司解决问题，但无法与任何人交谈。他们所做的只是让我抱怨一个不起作用的系统。
b6e5ddeaf2e5b56015e295beb333f305,>30天,Excelente produto indico a qualquer pessoa.,优秀的产品，我推荐给任何人。
2a743fc30067036b7910663ced5a0b7b,0-7天,O produto não está nas medidas corretas indicadas na oferta. Terei q ligar para vcs para troca,该产品的尺寸不符合报价中所示的正确尺寸。我得打电话给你交换
d2b733c929342acefcd33572f8a1e3da,8-14天,"comprei tapete de borracha para tr4 mitsubishi a loja entregou um tapete de pvc horrivel
no titulo ta tapete borracha tr4,
me enganaram e agora o que fazer sendo que tem despesa para devoluçao, por","我给三菱 TR4 买了一个橡胶脚垫，商店送来了一个很糟糕的 PVC 脚垫
标题中有一个tr4橡胶垫，
他们欺骗了我，现在该怎么办，因为退货有费用，所以"
ca36cc19c0a413c8f724ae07323cd2cc,8-14天,Só recebi um produto. Consta que já recebi os dois. Não recebi a sapateira. ,我只收到一种产品。显然我已经收到了。我没有收到鞋架。
f58c538485f196aedcc7a7f6cbe34dd6,>30天,Deram um prazo muito grande para a entrega do produto e não conseguiram entregar no prazo ,他们给产品交付的期限很长，但无法按时交付
f97c752350c4546ad37ac0e5adf87f93,15-30天,Chegou amassado... ,到货的时候已经皱巴巴的了...
d2aefa1e404936eb9c5660ac2bde4ecb,>30天,Não recebi o produto.e agora?,我没有收到产品。现在怎么办？
009838529bb913846ab6670d22865381,8-14天,SOLICITEI DEVOLUÇÃO. PRODUTO COM DEFEITO,我要求退款。有缺陷的产品
cc80e8ed42d1d4ac3dbe8e800672d01c,0-7天,"Achei a qualidade do produto muito ruim, não veio nenhuma bucha ou parafuso para fixar na parede.",我发现该产品的质量很差，它没有任何锚栓或螺丝来将其固定在墙上。
13ab379ac762d840b29042681a1a6156,8-14天,Boa noite as lojas lannister são ótimas adoro o site hoje faço pouquíssima compra pelo frete abusivo infelizmente não compensa como antes mas precisamos comprar obrigada ,晚上好，兰尼斯特商店很棒，我喜欢这个网站，今天由于运费过多，我很少购买，不幸的是它不像以前那样值得，但我们需要购买，谢谢
a12c7cc529c689355b84f45a8992971d,8-14天,A cortina não é o modelo que pedi. |,窗帘不是我订购的型号。 |
b1b6c6679301e883c54342f1610a5360,15-30天,Comprei Rosa com Braços Brancos e entregam toda Preta ?,我买了粉红和白臂，他们提供全黑色？
643e340c6c562d108526c36d5a94c027,>30天,"MEU PRODUTO AINDA NÃO FOI ENTREGUE, JÁ FIZ MINHA RECLAMAÇÃO E ATÉ AGORA NÃO TIVE NENHUMA PREVISÃO DE ENTREGA. ESTOU SUPER INSATISFEITO E QUERO MEU DINHEIRO DE VOLTA. FOI DENUNCIAR AO PROCON.",我的产品尚未交付，我已经提出投诉，但到目前为止我还没有交付时间表。我非常不满意，我想要退款。他去向 PROCON 报告。
3ef6bcdda6193f8657168ba7e8b3e948,15-30天,"Recebi outra boneca, quero devolver e não consigo contato! Jamais compraria novamente dessa loja! ",我又收到了一个娃娃，我想退货，但联系不上！我再也不会从这家商店买东西了！
23bd3ea8478099ea89638b5514a1198b,15-30天,A impressão está saindo com a tinta fraquinha...,打印出来的墨水很弱...
ab275e2c1b924e6f63d5edc630a56262,15-30天,Preciso de uma previsão.,我需要一个预测。
bf43328103299ae529116e4521e82191,8-14天,"Comprei uma cadeira, recebi no prazo, porém a cadeira veio quebrada na parte inferior. Poderiam ter um maior cuidado na embalagem.",我买了一把椅子，按时收到，但椅子底部坏了。他们本来可以在包装上更加小心。
4642ed1845e7cd193a89f622e9f4611b,0-7天,Não recebi o jogo na cor tabaco. Só o vermelho. ,我没有收到烟草色的游戏。就红色的那个吧
49267f83c9f436f1147915577fdeb110,8-14天,O produto veio estragado,产品到达时已损坏
5d05ba02d8d5d85144c3c1d7ea3f0aa5,0-7天,"O produto não atendeu minhas espectativas, pois os potinhos são dificeis de abrir e fechar e a bandeja onde vai os potinhos veio com pontos de ferrugem",该产品没有达到我的期望，因为罐子很难打开和关闭，而且罐子所在的托盘上有锈斑。
8071505187465938d3f033c82180edc6,15-30天,"Boa noite , não gostei pois nunca conseguimos falar com vcs pelo telefone
",晚上好，我不喜欢这样，因为我们从来没有和你通电话。
8f15948ef0bdb4709a5801084a564c56,15-30天,"ótima compra
mas o frete nao compensa,pesa no orçamento.
devia ter frete grates
","很棒的购买
但运费不值得，它会影响预算。
应该有免费送货"
0a6b6d3fb4616f5b647bc8b0b8f69e0d,15-30天,"Nao foi entregue na minha casa , por isso nao gostei , nao tenho tempo de esta indo nos correios..",它没有送到我家，这就是为什么我不喜欢它，我没有时间去邮局。
fd9fd21af695ddc1b8200a18954f7b73,>30天,"Minha mercadoria não foi entregue , já paguei a primeira fatura quero cancelar a compra pois paguei o frete e não recebi a mercadoria.
",我的商品尚未交付，我已经支付了第一张发票，我想取消购买，因为我支付了运费但没有收到商品。
4201a8366a21b43a6b9c2c912a2dd5f4,15-30天,Produto veio com amassados e também não está funcionando corretamente.,产品到达时有凹痕，而且也无法正常工作。
80fcac926630a1f8dac09acd966434ed,8-14天,PRODUTO JA CHEGOU COM DEFEITO NÃO FUCIONOU CONFORME MINHA NECESSIDADE DE USO. INFELIZMENTE ULTIMA COMPRA MINHA TOTALMENTE INSATISFEITO.,产品到达时有缺陷，无法按照我的使用需要工作。不幸的是，我上次购买的产品完全不满意。
c5b977015b27b1b086bebf07bd454df6,>30天,Estou esperando há mais de vinte dias e ainda não recebi meu produto e não consigo nenhuma informação. ,我已经等了二十多天了，我仍然没有收到我的产品，也无法得到任何信息。
d917b61df82dea35fe77a6dd3f6022e3,15-30天,COMPREI DOIS PENDENTES SÓ CHEGOU UM. PRECISO SABER O QUE FOI QUE HOUVE?,我买了两个吊坠，但只到了一个。我需要知道发生了什么？
7e8af96fabba7a99d5206b8db4b7b098,8-14天,"Recebi apenas 1 caixa com 100 unidades, e pedi 2 caixas. ",我只收到1盒100个，我订了2盒。
a7547ae74369b19c925d4d0f11047e7c,15-30天,Estou aguardando posição da empresa para fazer a devolução do produto.,我正在等待公司的立场来退回产品。
41a48f4dc75f01b16dfa7e32cb456ebc,8-14天,Comprei 2 produtos so mandaram 1 e n mim deram nenhuma justificativa ! ,我买了2个产品，他们只送了1个，而且没有给我任何理由！
